time,temperature_2m,wind_speed_10m,precipitation,snowfall,snow_depth
2024-01-01 05:00:00+00:00,2.331,9.021574,0.0,0.0,0.0
2024-01-01 06:00:00+00:00,2.931,10.883676,0.0,0.0,0.0
2024-01-01 07:00:00+00:00,2.9810002,10.086427,0.0,0.0,0.0
2024-01-01 08:00:00+00:00,2.7310002,8.089993,0.0,0.0,0.0
2024-01-01 09:00:00+00:00,0.531,5.5887027,0.0,0.0,0.0
2024-01-01 10:00:00+00:00,-0.269,6.489992,0.0,0.0,0.0
2024-01-01 11:00:00+00:00,0.98099995,3.6179552,0.0,0.0,0.0
2024-01-01 12:00:00+00:00,1.731,4.829907,0.0,0.0,0.0
2024-01-01 13:00:00+00:00,2.881,3.8939953,0.1,0.0,0.0
2024-01-01 14:00:00+00:00,3.2810001,4.6800003,0.0,0.0,0.0
2024-01-01 15:00:00+00:00,4.231,5.506941,0.0,0.0,0.0
2024-01-01 16:00:00+00:00,5.131,6.489992,0.0,0.0,0.0
2024-01-01 17:00:00+00:00,6.481,6.489992,0.0,0.0,0.0
2024-01-01 18:00:00+00:00,7.2809997,8.089993,0.0,0.0,0.0
2024-01-01 19:00:00+00:00,7.131,7.4128532,0.0,0.0,0.0
2024-01-01 20:00:00+00:00,6.981,7.4128532,0.0,0.0,0.0
2024-01-01 21:00:00+00:00,6.6809998,6.0347,0.0,0.0,0.0
2024-01-01 22:00:00+00:00,3.931,7.172949,0.0,0.0,0.0
2024-01-01 23:00:00+00:00,2.181,7.2805495,0.0,0.0,0.0
2024-01-02 00:00:00+00:00,1.431,6.0347,0.0,0.0,0.0
2024-01-02 01:00:00+00:00,2.0310001,11.592894,0.0,0.0,0.0
2024-01-02 02:00:00+00:00,1.581,14.658676,0.0,0.0,0.0
2024-01-02 03:00:00+00:00,0.381,13.896187,0.0,0.0,0.0
2024-01-02 04:00:00+00:00,-0.61899996,13.797913,0.0,0.0,0.0
2024-01-02 05:00:00+00:00,-1.469,13.661038,0.0,0.0,0.0
2024-01-02 06:00:00+00:00,-1.969,12.864649,0.0,0.0,0.0
2024-01-02 07:00:00+00:00,-2.419,11.966954,0.0,0.0,0.0
2024-01-02 08:00:00+00:00,-3.069,10.739833,0.0,0.0,0.0
2024-01-02 09:00:00+00:00,-3.569,10.239453,0.0,0.0,0.0
2024-01-02 10:00:00+00:00,-4.019,9.47012,0.0,0.0,0.0
2024-01-02 11:00:00+00:00,-4.269,8.473393,0.0,0.0,0.0
2024-01-02 12:00:00+00:00,-4.4690003,7.072878,0.0,0.0,0.0
2024-01-02 13:00:00+00:00,-3.0189998,8.14587,0.0,0.0,0.0
2024-01-02 14:00:00+00:00,-1.169,8.4963045,0.0,0.0,0.0
2024-01-02 15:00:00+00:00,0.48099998,8.78872,0.0,0.0,0.0
2024-01-02 16:00:00+00:00,1.9810001,8.714677,0.0,0.0,0.0
2024-01-02 17:00:00+00:00,3.5310001,9.021574,0.0,0.0,0.0
2024-01-02 18:00:00+00:00,4.631,9.983106,0.0,0.0,0.0
2024-01-02 19:00:00+00:00,5.2809997,10.495713,0.0,0.0,0.0
2024-01-02 20:00:00+00:00,5.4309998,10.630672,0.0,0.0,0.0
2024-01-02 21:00:00+00:00,4.6809998,7.729527,0.0,0.0,0.0
2024-01-02 22:00:00+00:00,1.581,7.5170207,0.0,0.0,0.0
2024-01-02 23:00:00+00:00,0.48099998,7.92,0.0,0.0,0.0
2024-01-03 00:00:00+00:00,0.13100001,6.924738,0.0,0.0,0.0
2024-01-03 01:00:00+00:00,-0.018999994,7.928178,0.0,0.0,0.0
2024-01-03 02:00:00+00:00,-0.319,9.47012,0.0,0.0,0.0
2024-01-03 03:00:00+00:00,-0.319,9.9571085,0.0,0.0,0.0
2024-01-03 04:00:00+00:00,-0.61899996,8.4042845,0.0,0.0,0.0
2024-01-03 05:00:00+00:00,-1.019,9.028754,0.0,0.0,0.0
2024-01-03 06:00:00+00:00,-1.169,10.1376915,0.0,0.0,0.0
2024-01-03 07:00:00+00:00,-1.519,8.647496,0.0,0.0,0.0
2024-01-03 08:00:00+00:00,-1.669,9.007196,0.0,0.0,0.0
2024-01-03 09:00:00+00:00,-1.6190001,9.3876505,0.0,0.0,0.0
2024-01-03 10:00:00+00:00,-1.469,9.531505,0.0,0.0,0.0
2024-01-03 11:00:00+00:00,-1.419,9.531505,0.0,0.0,0.0
2024-01-03 12:00:00+00:00,-1.319,9.178235,0.0,0.0,0.0
2024-01-03 13:00:00+00:00,-0.519,10.538843,0.0,0.0,0.0
2024-01-03 14:00:00+00:00,1.1309999,9.3669195,0.0,0.0,0.0
2024-01-03 15:00:00+00:00,2.881,9.585739,0.0,0.0,0.0
2024-01-03 16:00:00+00:00,4.231,8.669949,0.0,0.0,0.0
2024-01-03 17:00:00+00:00,5.5309997,10.383987,0.0,0.0,0.0
2024-01-03 18:00:00+00:00,7.831,13.722565,0.0,0.0,0.0
2024-01-03 19:00:00+00:00,7.081,13.324863,0.0,0.0,0.0
2024-01-03 20:00:00+00:00,7.131,9.72,0.0,0.0,0.0
2024-01-03 21:00:00+00:00,5.881,5.3999996,0.0,0.0,0.0
2024-01-03 22:00:00+00:00,3.7310002,12.096214,0.0,0.0,0.0
2024-01-03 23:00:00+00:00,3.2310002,14.277983,0.0,0.0,0.0
2024-01-04 00:00:00+00:00,2.4810002,10.829959,0.0,0.0,0.0
2024-01-04 01:00:00+00:00,1.581,5.5887027,0.0,0.0,0.0
2024-01-04 02:00:00+00:00,0.63100004,5.1544156,0.0,0.0,0.0
2024-01-04 03:00:00+00:00,-0.569,5.04,0.0,0.0,0.0
2024-01-04 04:00:00+00:00,0.081,4.6938257,0.0,0.0,0.0
2024-01-04 05:00:00+00:00,0.831,4.6938252,0.0,0.0,0.0
2024-01-04 06:00:00+00:00,0.98099995,2.7416782,0.0,0.0,0.0
2024-01-04 07:00:00+00:00,0.98099995,4.1046314,0.0,0.0,0.0
2024-01-04 08:00:00+00:00,0.63100004,4.6102495,0.0,0.0,0.0
2024-01-04 09:00:00+00:00,0.531,6.618519,0.0,0.0,0.0
2024-01-04 10:00:00+00:00,0.831,5.5887027,0.0,0.0,0.0
2024-01-04 11:00:00+00:00,0.531,5.0142193,0.1,0.07,0.0
2024-01-04 12:00:00+00:00,0.581,5.154415,0.1,0.07,0.0
2024-01-04 13:00:00+00:00,1.1309999,5.00128,0.0,0.0,0.0
2024-01-04 14:00:00+00:00,2.2310002,7.289445,0.0,0.0,0.0
2024-01-04 15:00:00+00:00,3.681,6.849467,0.0,0.0,0.0
2024-01-04 16:00:00+00:00,5.381,15.30741,0.0,0.0,0.0
2024-01-04 17:00:00+00:00,6.4309998,21.868332,0.0,0.0,0.0
2024-01-04 18:00:00+00:00,6.481,24.20314,0.1,0.0,0.0
2024-01-04 19:00:00+00:00,6.0309997,25.77962,0.0,0.0,0.0
2024-01-04 20:00:00+00:00,5.081,24.912935,0.0,0.0,0.0
2024-01-04 21:00:00+00:00,4.131,23.199759,0.0,0.0,0.0
2024-01-04 22:00:00+00:00,2.2810001,23.977188,0.0,0.0,0.0
2024-01-04 23:00:00+00:00,0.63100004,23.333443,0.0,0.0,0.0
2024-01-05 00:00:00+00:00,-0.469,24.464113,0.0,0.0,0.0
2024-01-05 01:00:00+00:00,-0.119,24.774696,0.0,0.0,0.0
2024-01-05 02:00:00+00:00,-1.219,22.26768,0.0,0.0,0.0
2024-01-05 03:00:00+00:00,-2.2689998,21.370783,0.0,0.0,0.0
2024-01-05 04:00:00+00:00,-3.169,20.26899,0.0,0.0,0.0
2024-01-05 05:00:00+00:00,-3.919,18.39878,0.0,0.0,0.0
2024-01-05 06:00:00+00:00,-4.3190002,17.673029,0.0,0.0,0.0
2024-01-05 07:00:00+00:00,-4.5690002,17.174677,0.0,0.0,0.0
2024-01-05 08:00:00+00:00,-4.669,15.484185,0.0,0.0,0.0
2024-01-05 09:00:00+00:00,-4.919,12.538134,0.0,0.0,0.0
2024-01-05 10:00:00+00:00,-5.0690002,10.691453,0.0,0.0,0.0
2024-01-05 11:00:00+00:00,-5.0690002,9.021574,0.0,0.0,0.0
2024-01-05 12:00:00+00:00,-5.119,8.350138,0.0,0.0,0.0
2024-01-05 13:00:00+00:00,-4.119,10.853866,0.0,0.0,0.0
2024-01-05 14:00:00+00:00,-2.419,11.928989,0.0,0.0,0.0
2024-01-05 15:00:00+00:00,-1.069,12.641076,0.0,0.0,0.0
2024-01-05 16:00:00+00:00,-0.119,12.303366,0.0,0.0,0.0
2024-01-05 17:00:00+00:00,0.8809999,12.144331,0.0,0.0,0.0
2024-01-05 18:00:00+00:00,1.831,13.202726,0.0,0.0,0.0
2024-01-05 19:00:00+00:00,2.5310001,12.682018,0.0,0.0,0.0
2024-01-05 20:00:00+00:00,2.831,11.885453,0.0,0.0,0.0
2024-01-05 21:00:00+00:00,2.2310002,8.311245,0.0,0.0,0.0
2024-01-05 22:00:00+00:00,0.13100001,11.457958,0.0,0.0,0.0
2024-01-05 23:00:00+00:00,-0.569,12.88981,0.0,0.0,0.0
2024-01-06 00:00:00+00:00,-0.86899996,13.479583,0.0,0.0,0.0
2024-01-06 01:00:00+00:00,-1.019,10.24578,0.0,0.0,0.0
2024-01-06 02:00:00+00:00,-1.419,10.144082,0.0,0.0,0.0
2024-01-06 03:00:00+00:00,-2.369,10.636766,0.0,0.0,0.0
2024-01-06 04:00:00+00:00,-2.9689999,8.707238,0.0,0.0,0.0
2024-01-06 05:00:00+00:00,-3.619,6.830519,0.0,0.0,0.0
2024-01-06 06:00:00+00:00,-3.919,6.151683,0.0,0.0,0.0
2024-01-06 07:00:00+00:00,-4.019,9.085988,0.0,0.0,0.0
2024-01-06 08:00:00+00:00,-4.369,5.154415,0.0,0.0,0.0
2024-01-06 09:00:00+00:00,-4.919,6.4799995,0.0,0.0,0.0
2024-01-06 10:00:00+00:00,-3.569,4.6938257,0.0,0.0,0.0
2024-01-06 11:00:00+00:00,-4.419,4.1046314,0.0,0.0,0.0
2024-01-06 12:00:00+00:00,-3.4689999,1.8,0.0,0.0,0.0
2024-01-06 13:00:00+00:00,-3.5189998,3.096837,0.0,0.0,0.0
2024-01-06 14:00:00+00:00,-1.669,5.634891,0.0,0.0,0.0
2024-01-06 15:00:00+00:00,-0.36900002,7.072878,0.0,0.0,0.0
2024-01-06 16:00:00+00:00,0.98099995,9.114471,0.0,0.0,0.0
2024-01-06 17:00:00+00:00,1.831,10.24578,0.0,0.0,0.0
2024-01-06 18:00:00+00:00,2.081,12.7279215,0.0,0.0,0.0
2024-01-06 19:00:00+00:00,2.5310001,15.124284,0.0,0.0,0.0
2024-01-06 20:00:00+00:00,2.081,13.570615,0.2,0.07,0.0
2024-01-06 21:00:00+00:00,1.781,15.844089,0.4,0.21000001,0.0
2024-01-06 22:00:00+00:00,1.331,18.899143,1.1,0.63,0.01
2024-01-06 23:00:00+00:00,1.181,20.724247,1.7,0.90999997,0.02
2024-01-07 00:00:00+00:00,0.931,22.104116,2.6,1.54,0.02
2024-01-07 01:00:00+00:00,0.98099995,28.137632,1.8,0.90999997,0.03
2024-01-07 02:00:00+00:00,1.331,29.495842,1.0,0.14,0.03
2024-01-07 03:00:00+00:00,1.081,29.947153,3.9,2.1,0.03
2024-01-07 04:00:00+00:00,1.431,27.105392,1.9,0.7,0.04
2024-01-07 05:00:00+00:00,1.3809999,22.768396,1.0,0.07,0.04
2024-01-07 06:00:00+00:00,1.3809999,24.485292,0.7,0.0,0.04
2024-01-07 07:00:00+00:00,1.581,24.951921,0.1,0.0,0.04
2024-01-07 08:00:00+00:00,1.831,25.20257,0.0,0.0,0.04
2024-01-07 09:00:00+00:00,2.0310001,24.458813,0.1,0.0,0.04
2024-01-07 10:00:00+00:00,2.131,22.608458,0.1,0.0,0.04
2024-01-07 11:00:00+00:00,2.2810001,20.570463,0.1,0.0,0.04
2024-01-07 12:00:00+00:00,2.381,19.33639,0.2,0.0,0.04
2024-01-07 13:00:00+00:00,1.781,14.081478,0.3,0.0,0.04
2024-01-07 14:00:00+00:00,1.331,13.5515,1.1,0.0,0.04
2024-01-07 15:00:00+00:00,1.181,15.137133,0.6,0.14,0.04
2024-01-07 16:00:00+00:00,1.1309999,18.374111,0.9,0.35,0.04
2024-01-07 17:00:00+00:00,1.1309999,16.135872,1.4,0.84000003,0.04
2024-01-07 18:00:00+00:00,1.481,15.459054,0.2,0.07,0.04
2024-01-07 19:00:00+00:00,2.581,16.904673,0.0,0.0,0.04
2024-01-07 20:00:00+00:00,2.881,13.049689,0.0,0.0,0.04
2024-01-07 21:00:00+00:00,2.181,12.682018,0.0,0.0,0.04
2024-01-07 22:00:00+00:00,1.281,12.496719,0.0,0.0,0.04
2024-01-07 23:00:00+00:00,0.681,12.245293,0.0,0.0,0.04
2024-01-08 00:00:00+00:00,0.031000003,10.383987,0.0,0.0,0.04
2024-01-08 01:00:00+00:00,-0.069,13.089354,0.0,0.0,0.04
2024-01-08 02:00:00+00:00,0.331,18.089775,0.0,0.0,0.04
2024-01-08 03:00:00+00:00,0.231,17.57744,0.0,0.0,0.04
2024-01-08 04:00:00+00:00,-0.219,14.4,0.0,0.0,0.04
2024-01-08 05:00:00+00:00,-0.269,14.4,0.0,0.0,0.04
2024-01-08 06:00:00+00:00,-0.269,15.856354,0.0,0.0,0.04
2024-01-08 07:00:00+00:00,-0.169,15.546833,0.0,0.0,0.04
2024-01-08 08:00:00+00:00,-0.519,14.565548,0.0,0.0,0.04
2024-01-08 09:00:00+00:00,-0.119,17.566378,0.0,0.0,0.04
2024-01-08 10:00:00+00:00,-0.419,16.563911,0.0,0.0,0.04
2024-01-08 11:00:00+00:00,-0.819,16.08761,0.0,0.0,0.04
2024-01-08 12:00:00+00:00,-0.61899996,16.641972,0.0,0.0,0.04
2024-01-08 13:00:00+00:00,-0.018999994,15.277749,0.0,0.0,0.04
2024-01-08 14:00:00+00:00,1.831,18.075441,0.0,0.0,0.04
2024-01-08 15:00:00+00:00,3.4810002,17.072504,0.0,0.0,0.04
2024-01-08 16:00:00+00:00,4.4309998,14.76439,0.0,0.0,0.04
2024-01-08 17:00:00+00:00,5.331,14.05845,0.0,0.0,0.04
2024-01-08 18:00:00+00:00,5.831,14.003028,0.0,0.0,0.04
2024-01-08 19:00:00+00:00,5.981,13.044722,0.0,0.0,0.04
2024-01-08 20:00:00+00:00,5.881,11.525623,0.0,0.0,0.04
2024-01-08 21:00:00+00:00,4.5309997,5.00128,0.0,0.0,0.04
2024-01-08 22:00:00+00:00,3.9810002,5.0142193,0.0,0.0,0.04
2024-01-08 23:00:00+00:00,3.5310001,1.2979984,0.0,0.0,0.04
2024-01-09 00:00:00+00:00,2.7810001,2.1897945,0.0,0.0,0.04
2024-01-09 01:00:00+00:00,-1.769,6.2145634,0.0,0.0,0.04
2024-01-09 02:00:00+00:00,-3.119,6.830519,0.0,0.0,0.04
2024-01-09 03:00:00+00:00,-3.4689999,5.1165614,0.0,0.0,0.04
2024-01-09 04:00:00+00:00,-3.869,4.1046314,0.0,0.0,0.04
2024-01-09 05:00:00+00:00,-3.669,3.096837,0.0,0.0,0.04
2024-01-09 06:00:00+00:00,-4.169,3.8939953,0.0,0.0,0.04
2024-01-09 07:00:00+00:00,-3.9689999,4.1046314,0.0,0.0,0.04
2024-01-09 08:00:00+00:00,-4.4690003,5.3517847,0.0,0.0,0.04
2024-01-09 09:00:00+00:00,-2.819,4.198285,0.0,0.0,0.04
2024-01-09 10:00:00+00:00,-1.669,5.5887027,0.0,0.0,0.04
2024-01-09 11:00:00+00:00,-1.3690001,5.0911684,0.0,0.0,0.04
2024-01-09 12:00:00+00:00,-1.069,7.172949,0.0,0.0,0.04
2024-01-09 13:00:00+00:00,-0.018999994,9.779817,0.0,0.0,0.04
2024-01-09 14:00:00+00:00,1.8809999,7.69592,0.0,0.0,0.04
2024-01-09 15:00:00+00:00,4.081,11.298495,0.0,0.0,0.04
2024-01-09 16:00:00+00:00,4.9309998,19.469976,0.1,0.0,0.04
2024-01-09 17:00:00+00:00,4.331,21.413193,0.6,0.0,0.04
2024-01-09 18:00:00+00:00,4.831,24.967499,0.6,0.0,0.03
2024-01-09 19:00:00+00:00,5.5309997,28.660158,1.0,0.0,0.03
2024-01-09 20:00:00+00:00,5.9309998,32.553635,1.5,0.0,0.03
2024-01-09 21:00:00+00:00,6.981,33.48774,1.3,0.0,0.03
2024-01-09 22:00:00+00:00,8.231,32.97097,1.0,0.0,0.03
2024-01-09 23:00:00+00:00,9.331,32.271744,2.9,0.0,0.02
2024-01-10 00:00:00+00:00,10.1310005,31.565245,3.9,0.0,0.02
2024-01-10 01:00:00+00:00,11.181001,43.81068,5.4,0.0,0.02
2024-01-10 02:00:00+00:00,11.681001,45.448486,6.0,0.0,0.02
2024-01-10 03:00:00+00:00,12.531,54.97637,7.6,0.0,0.01
2024-01-10 04:00:00+00:00,13.1310005,49.768612,8.0,0.0,0.01
2024-01-10 05:00:00+00:00,12.931001,26.576681,11.9,0.0,0.01
2024-01-10 06:00:00+00:00,12.981,35.747112,8.2,0.0,0.01
2024-01-10 07:00:00+00:00,13.281,41.305977,0.7,0.0,0.01
2024-01-10 08:00:00+00:00,13.581,28.146843,0.0,0.0,0.0
2024-01-10 09:00:00+00:00,12.731,25.460934,0.1,0.0,0.0
2024-01-10 10:00:00+00:00,10.981,28.385262,0.0,0.0,0.0
2024-01-10 11:00:00+00:00,8.581,23.441502,0.0,0.0,0.0
2024-01-10 12:00:00+00:00,6.981,22.380884,0.0,0.0,0.0
2024-01-10 13:00:00+00:00,7.831,20.696085,0.1,0.0,0.0
2024-01-10 14:00:00+00:00,8.181001,26.478973,0.0,0.0,0.0
2024-01-10 15:00:00+00:00,8.181001,27.059933,0.0,0.0,0.0
2024-01-10 16:00:00+00:00,8.6310005,34.524353,0.0,0.0,0.0
2024-01-10 17:00:00+00:00,8.681001,31.616526,0.0,0.0,0.0
2024-01-10 18:00:00+00:00,8.931001,37.731365,0.0,0.0,0.0
2024-01-10 19:00:00+00:00,8.231,36.58918,0.0,0.0,0.0
2024-01-10 20:00:00+00:00,8.1310005,30.735231,0.0,0.0,0.0
2024-01-10 21:00:00+00:00,7.831,30.009838,0.0,0.0,0.0
2024-01-10 22:00:00+00:00,6.631,25.417631,0.0,0.0,0.0
2024-01-10 23:00:00+00:00,6.131,23.000591,0.0,0.0,0.0
2024-01-11 00:00:00+00:00,5.4309998,21.218632,0.0,0.0,0.0
2024-01-11 01:00:00+00:00,6.631,22.691425,0.0,0.0,0.0
2024-01-11 02:00:00+00:00,5.631,17.377226,0.0,0.0,0.0
2024-01-11 03:00:00+00:00,4.731,16.516901,0.0,0.0,0.0
2024-01-11 04:00:00+00:00,4.581,19.242327,0.0,0.0,0.0
2024-01-11 05:00:00+00:00,4.2809997,22.148045,0.0,0.0,0.0
2024-01-11 06:00:00+00:00,3.581,19.083395,0.0,0.0,0.0
2024-01-11 07:00:00+00:00,2.931,16.203999,0.0,0.0,0.0
2024-01-11 08:00:00+00:00,2.331,14.154915,0.0,0.0,0.0
2024-01-11 09:00:00+00:00,2.131,13.797913,0.0,0.0,0.0
2024-01-11 10:00:00+00:00,1.431,13.237039,0.0,0.0,0.0
2024-01-11 11:00:00+00:00,0.63100004,12.904882,0.0,0.0,0.0
2024-01-11 12:00:00+00:00,0.031000003,13.237039,0.0,0.0,0.0
2024-01-11 13:00:00+00:00,2.681,12.7279215,0.0,0.0,0.0
2024-01-11 14:00:00+00:00,3.7310002,11.923557,0.0,0.0,0.0
2024-01-11 15:00:00+00:00,5.231,13.708391,0.0,0.0,0.0
2024-01-11 16:00:00+00:00,6.231,16.516901,0.0,0.0,0.0
2024-01-11 17:00:00+00:00,7.081,20.696085,0.0,0.0,0.0
2024-01-11 18:00:00+00:00,7.5309997,21.629978,0.0,0.0,0.0
2024-01-11 19:00:00+00:00,7.581,18.057508,0.0,0.0,0.0
2024-01-11 20:00:00+00:00,7.6809998,14.986553,0.0,0.0,0.0
2024-01-11 21:00:00+00:00,7.0309997,12.261157,0.0,0.0,0.0
2024-01-11 22:00:00+00:00,4.981,9.931042,0.0,0.0,0.0
2024-01-11 23:00:00+00:00,4.081,11.480557,0.0,0.0,0.0
2024-01-12 00:00:00+00:00,4.581,16.135872,0.0,0.0,0.0
2024-01-12 01:00:00+00:00,4.9309998,16.039202,0.0,0.0,0.0
2024-01-12 02:00:00+00:00,4.9309998,10.948973,0.0,0.0,0.0
2024-01-12 03:00:00+00:00,4.5309997,10.041354,0.1,0.0,0.0
2024-01-12 04:00:00+00:00,3.2310002,13.004922,0.0,0.0,0.0
2024-01-12 05:00:00+00:00,2.4810002,12.72283,0.0,0.0,0.0
2024-01-12 06:00:00+00:00,1.9810001,11.570515,0.0,0.0,0.0
2024-01-12 07:00:00+00:00,1.581,11.183201,0.0,0.0,0.0
2024-01-12 08:00:00+00:00,1.281,11.384199,0.0,0.0,0.0
2024-01-12 09:00:00+00:00,0.73099995,9.693296,0.0,0.0,0.0
2024-01-12 10:00:00+00:00,0.331,9.659814,0.0,0.0,0.0
2024-01-12 11:00:00+00:00,-0.119,8.12197,0.0,0.0,0.0
2024-01-12 12:00:00+00:00,-1.669,8.12197,0.0,0.0,0.0
2024-01-12 13:00:00+00:00,0.581,5.04,0.0,0.0,0.0
2024-01-12 14:00:00+00:00,2.7810001,6.792466,0.0,0.0,0.0
2024-01-12 15:00:00+00:00,5.0309997,4.73506,0.0,0.0,0.0
2024-01-12 16:00:00+00:00,6.6809998,5.0911684,0.0,0.0,0.0
2024-01-12 17:00:00+00:00,7.5309997,5.4833565,0.0,0.0,0.0
2024-01-12 18:00:00+00:00,7.7809997,9.793059,0.0,0.0,0.0
2024-01-12 19:00:00+00:00,7.9809995,15.021105,0.0,0.0,0.0
2024-01-12 20:00:00+00:00,7.1809998,18.335276,0.0,0.0,0.0
2024-01-12 21:00:00+00:00,5.981,15.9134655,0.0,0.0,0.0
2024-01-12 22:00:00+00:00,4.7809997,15.137133,0.0,0.0,0.0
2024-01-12 23:00:00+00:00,4.881,16.58346,0.0,0.0,0.0
2024-01-13 00:00:00+00:00,5.381,19.33639,0.0,0.0,0.0
2024-01-13 01:00:00+00:00,5.7809997,21.325253,0.0,0.0,0.0
2024-01-13 02:00:00+00:00,6.081,16.981165,0.5,0.0,0.0
2024-01-13 03:00:00+00:00,6.2809997,19.493261,0.2,0.0,0.0
2024-01-13 04:00:00+00:00,6.831,27.416782,1.8,0.0,0.0
2024-01-13 05:00:00+00:00,7.881,31.193535,2.5,0.0,0.0
2024-01-13 06:00:00+00:00,8.581,29.427658,3.8,0.0,0.0
2024-01-13 07:00:00+00:00,9.981,30.684587,5.5,0.0,0.0
2024-01-13 08:00:00+00:00,10.931001,34.94968,5.4,0.0,0.0
2024-01-13 09:00:00+00:00,11.6310005,30.070238,0.1,0.0,0.0
2024-01-13 10:00:00+00:00,11.581,24.195107,0.0,0.0,0.0
2024-01-13 11:00:00+00:00,11.281,19.734436,1.4,0.0,0.0
2024-01-13 12:00:00+00:00,10.731,13.570615,0.1,0.0,0.0
2024-01-13 13:00:00+00:00,14.231,21.53089,0.0,0.0,0.0
2024-01-13 14:00:00+00:00,14.281,21.166653,0.4,0.0,0.0
2024-01-13 15:00:00+00:00,13.781,26.36616,0.1,0.0,0.0
2024-01-13 16:00:00+00:00,13.281,31.89608,0.2,0.0,0.0
2024-01-13 17:00:00+00:00,12.281,30.855171,0.0,0.0,0.0
2024-01-13 18:00:00+00:00,10.531,32.791634,0.0,0.0,0.0
2024-01-13 19:00:00+00:00,8.6310005,27.698952,0.0,0.0,0.0
2024-01-13 20:00:00+00:00,7.9809995,31.072817,0.0,0.0,0.0
2024-01-13 21:00:00+00:00,7.5309997,31.367552,0.0,0.0,0.0
2024-01-13 22:00:00+00:00,5.881,32.32992,0.0,0.0,0.0
2024-01-13 23:00:00+00:00,3.931,34.936695,0.0,0.0,0.0
2024-01-14 00:00:00+00:00,2.831,28.948118,0.0,0.0,0.0
2024-01-14 01:00:00+00:00,4.0309997,25.417631,0.0,0.0,0.0
2024-01-14 02:00:00+00:00,2.881,25.171696,0.0,0.0,0.0
2024-01-14 03:00:00+00:00,1.731,24.014996,0.0,0.0,0.0
2024-01-14 04:00:00+00:00,1.031,25.842384,0.0,0.0,0.0
2024-01-14 05:00:00+00:00,0.331,23.452555,0.0,0.0,0.0
2024-01-14 06:00:00+00:00,-0.36900002,22.768398,0.0,0.0,0.0
2024-01-14 07:00:00+00:00,-0.969,20.380579,0.0,0.0,0.0
2024-01-14 08:00:00+00:00,-1.419,21.659918,0.0,0.0,0.0
2024-01-14 09:00:00+00:00,-1.519,21.518847,0.0,0.0,0.0
2024-01-14 10:00:00+00:00,-1.719,18.11841,0.0,0.0,0.0
2024-01-14 11:00:00+00:00,-1.969,15.077082,0.0,0.0,0.0
2024-01-14 12:00:00+00:00,-2.2189999,15.192682,0.0,0.0,0.0
2024-01-14 13:00:00+00:00,-0.419,19.386593,0.0,0.0,0.0
2024-01-14 14:00:00+00:00,1.081,20.188908,0.0,0.0,0.0
2024-01-14 15:00:00+00:00,2.681,24.33664,0.0,0.0,0.0
2024-01-14 16:00:00+00:00,4.381,24.014996,0.0,0.0,0.0
2024-01-14 17:00:00+00:00,5.731,28.757215,0.1,0.07,0.0
2024-01-14 18:00:00+00:00,2.9810002,32.136932,0.4,0.21000001,0.0
2024-01-14 19:00:00+00:00,2.681,34.925564,0.2,0.14,0.0
2024-01-14 20:00:00+00:00,2.2810001,34.471764,0.1,0.07,0.0
2024-01-14 21:00:00+00:00,1.331,33.510952,0.0,0.0,0.0
2024-01-14 22:00:00+00:00,-0.519,30.37683,0.0,0.0,0.0
2024-01-14 23:00:00+00:00,-1.919,24.187069,0.0,0.0,0.0
2024-01-15 00:00:00+00:00,-2.819,21.077686,0.0,0.0,0.0
2024-01-15 01:00:00+00:00,-2.4689999,20.163212,0.0,0.0,0.0
2024-01-15 02:00:00+00:00,-3.119,20.774214,0.0,0.0,0.0
2024-01-15 03:00:00+00:00,-3.619,18.0,0.0,0.0,0.0
2024-01-15 04:00:00+00:00,-4.269,12.758432,0.0,0.0,0.0
2024-01-15 05:00:00+00:00,-4.869,9.3669195,0.0,0.0,0.0
2024-01-15 06:00:00+00:00,-5.3190002,9.531505,0.0,0.0,0.0
2024-01-15 07:00:00+00:00,-5.5690002,9.504273,0.0,0.0,0.0
2024-01-15 08:00:00+00:00,-5.7190003,9.9571085,0.0,0.0,0.0
2024-01-15 09:00:00+00:00,-5.769,9.007196,0.0,0.0,0.0
2024-01-15 10:00:00+00:00,-5.269,8.699793,0.0,0.0,0.0
2024-01-15 11:00:00+00:00,-5.769,7.5685663,0.0,0.0,0.0
2024-01-15 12:00:00+00:00,-5.9690003,7.8954163,0.0,0.0,0.0
2024-01-15 13:00:00+00:00,-5.519,8.891344,0.0,0.0,0.0
2024-01-15 14:00:00+00:00,-4.519,10.538843,0.0,0.0,0.0
2024-01-15 15:00:00+00:00,-3.569,10.594036,0.0,0.0,0.0
2024-01-15 16:00:00+00:00,-2.569,10.137692,0.0,0.0,0.0
2024-01-15 17:00:00+00:00,-1.569,11.043261,0.0,0.0,0.0
2024-01-15 18:00:00+00:00,-1.019,11.269782,0.0,0.0,0.0
2024-01-15 19:00:00+00:00,-1.019,11.090103,0.0,0.0,0.0
2024-01-15 20:00:00+00:00,-1.019,9.885262,0.0,0.0,0.0
2024-01-15 21:00:00+00:00,-1.219,9.931042,0.0,0.0,0.0
2024-01-15 22:00:00+00:00,-1.519,9.339208,0.0,0.0,0.0
2024-01-15 23:00:00+00:00,-1.719,8.854829,0.0,0.0,0.0
2024-01-16 00:00:00+00:00,-1.919,9.290511,0.0,0.0,0.0
